created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2021-12-14T04:22:23+01:00,394,5.00,17.00,393.00,24.00,34.00,"$GNGGA,021134.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:22:43+01:00,395,4.00,12.00,394.00,20.00,34.00,"$GNGGA,021154.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:23:03+01:00,396,2.00,18.00,395.00,23.00,30.00,"$GNGGA,021214.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:23:23+01:00,397,3.00,16.00,396.00,20.00,34.00,"$GNGGA,021234.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:23:43+01:00,398,4.00,15.00,397.00,20.00,30.00,"$GNGGA,021254.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:24:03+01:00,399,3.00,17.00,398.00,22.00,34.00,"$GNGGA,021314.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:24:23+01:00,400,3.00,13.00,399.00,23.00,31.00,"$GNGGA,021334.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:24:43+01:00,401,4.00,18.00,400.00,23.00,30.00,"$GNGGA,021354.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:25:03+01:00,402,2.00,11.00,401.00,23.00,33.00,"$GNGGA,021414.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:25:23+01:00,403,8.00,17.00,402.00,23.00,34.00,"$GNGGA,021434.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:25:43+01:00,404,6.00,14.00,403.00,24.00,34.00,"$GNGGA,021454.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:26:03+01:00,405,9.00,19.00,404.00,20.00,34.00,"$GNGGA,021514.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:26:23+01:00,406,5.00,10.00,405.00,20.00,31.00,"$GNGGA,021534.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:26:43+01:00,407,4.00,16.00,406.00,22.00,34.00,"$GNGGA,021554.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:27:03+01:00,408,8.00,11.00,407.00,20.00,32.00,"$GNGGA,021614.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:27:23+01:00,409,6.00,12.00,408.00,20.00,31.00,"$GNGGA,021634.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:27:43+01:00,410,3.00,10.00,409.00,24.00,33.00,"$GNGGA,021654.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:28:03+01:00,411,5.00,12.00,410.00,21.00,31.00,"$GNGGA,021714.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:28:23+01:00,412,7.00,14.00,411.00,23.00,32.00,"$GNGGA,021734.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:28:43+01:00,413,2.00,10.00,412.00,23.00,34.00,"$GNGGA,021754.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:29:03+01:00,414,2.00,14.00,413.00,20.00,33.00,"$GNGGA,021814.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-14T04:29:23+01:00,415,8.00,11.00,414.00,22.00,32.00,"$GNGGA,021834.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-14T04:29:43+01:00,416,9.00,11.00,415.00,22.00,32.00,"$GNGGA,021854.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-14T04:30:03+01:00,417,5.00,19.00,416.00,22.00,32.00,"$GNGGA,021914.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-14T04:30:23+01:00,418,7.00,16.00,417.00,20.00,34.00,"$GNGGA,021934.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-14T04:30:43+01:00,419,5.00,15.00,418.00,24.00,33.00,"$GNGGA,021954.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-14T04:31:03+01:00,420,9.00,19.00,419.00,24.00,33.00,"$GNGGA,022014.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:31:23+01:00,421,7.00,10.00,420.00,21.00,34.00,"$GNGGA,022034.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:31:43+01:00,422,8.00,16.00,421.00,24.00,33.00,"$GNGGA,022054.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:32:03+01:00,423,8.00,13.00,422.00,20.00,33.00,"$GNGGA,022114.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:32:23+01:00,424,2.00,10.00,423.00,22.00,31.00,"$GNGGA,022134.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:32:43+01:00,425,3.00,19.00,424.00,23.00,31.00,"$GNGGA,022154.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:33:03+01:00,426,5.00,12.00,425.00,24.00,33.00,"$GNGGA,022214.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:33:23+01:00,427,9.00,14.00,426.00,23.00,31.00,"$GNGGA,022234.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:33:43+01:00,428,9.00,12.00,427.00,23.00,33.00,"$GNGGA,022254.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:34:03+01:00,429,9.00,11.00,428.00,23.00,32.00,"$GNGGA,022314.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:34:23+01:00,430,5.00,11.00,429.00,24.00,34.00,"$GNGGA,022334.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:34:43+01:00,431,4.00,15.00,430.00,23.00,32.00,"$GNGGA,022354.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:35:03+01:00,432,2.00,13.00,431.00,20.00,33.00,"$GNGGA,022414.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:35:23+01:00,433,9.00,19.00,432.00,24.00,34.00,"$GNGGA,022434.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:35:43+01:00,434,8.00,11.00,433.00,23.00,33.00,"$GNGGA,022454.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:36:03+01:00,435,3.00,10.00,434.00,23.00,31.00,"$GNGGA,022514.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:36:23+01:00,436,3.00,18.00,435.00,21.00,32.00,"$GNGGA,022534.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:36:43+01:00,437,6.00,11.00,436.00,22.00,31.00,"$GNGGA,022554.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:37:03+01:00,438,6.00,14.00,437.00,21.00,34.00,"$GNGGA,022614.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:37:23+01:00,439,9.00,18.00,438.00,22.00,34.00,"$GNGGA,022634.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:37:43+01:00,440,2.00,18.00,439.00,20.00,32.00,"$GNGGA,022654.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:38:03+01:00,441,9.00,11.00,440.00,22.00,31.00,"$GNGGA,022714.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:38:24+01:00,442,5.00,16.00,441.00,23.00,31.00,"$GNGGA,022734.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:38:43+01:00,443,3.00,10.00,442.00,21.00,31.00,"$GNGGA,022754.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:39:03+01:00,444,6.00,12.00,443.00,21.00,34.00,"$GNGGA,022814.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-14T04:39:23+01:00,445,9.00,12.00,444.00,24.00,34.00,"$GNGGA,022834.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-14T04:39:43+01:00,446,5.00,17.00,445.00,23.00,32.00,"$GNGGA,022854.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-14T04:40:03+01:00,447,4.00,11.00,446.00,24.00,34.00,"$GNGGA,022914.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-14T04:40:23+01:00,448,6.00,15.00,447.00,21.00,30.00,"$GNGGA,022934.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-14T04:40:43+01:00,449,3.00,19.00,448.00,23.00,31.00,"$GNGGA,022954.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-14T04:41:03+01:00,450,8.00,10.00,449.00,23.00,30.00,"$GNGGA,023014.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:41:23+01:00,451,8.00,12.00,450.00,21.00,30.00,"$GNGGA,023034.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:41:43+01:00,452,3.00,18.00,451.00,21.00,30.00,"$GNGGA,023054.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:42:03+01:00,453,4.00,13.00,452.00,21.00,32.00,"$GNGGA,023114.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:42:23+01:00,454,2.00,14.00,453.00,23.00,31.00,"$GNGGA,023134.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:42:43+01:00,455,7.00,18.00,454.00,23.00,30.00,"$GNGGA,023154.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:43:03+01:00,456,5.00,14.00,455.00,20.00,32.00,"$GNGGA,023214.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:43:23+01:00,457,3.00,18.00,456.00,24.00,33.00,"$GNGGA,023234.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:43:43+01:00,458,4.00,13.00,457.00,22.00,32.00,"$GNGGA,023254.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:44:03+01:00,459,6.00,12.00,458.00,21.00,31.00,"$GNGGA,023314.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:44:23+01:00,460,8.00,11.00,459.00,23.00,32.00,"$GNGGA,023334.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:44:43+01:00,461,6.00,14.00,460.00,22.00,33.00,"$GNGGA,023354.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:45:03+01:00,462,7.00,11.00,461.00,20.00,34.00,"$GNGGA,023414.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:45:23+01:00,463,6.00,15.00,462.00,21.00,30.00,"$GNGGA,023434.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:45:43+01:00,464,3.00,15.00,463.00,23.00,34.00,"$GNGGA,023454.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:46:03+01:00,465,5.00,17.00,464.00,21.00,34.00,"$GNGGA,023514.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:46:23+01:00,466,9.00,18.00,465.00,20.00,32.00,"$GNGGA,023534.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:46:43+01:00,467,2.00,17.00,466.00,21.00,34.00,"$GNGGA,023554.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:47:03+01:00,468,5.00,10.00,467.00,23.00,32.00,"$GNGGA,023614.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:47:23+01:00,469,7.00,10.00,468.00,24.00,33.00,"$GNGGA,023634.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:47:43+01:00,470,7.00,12.00,469.00,21.00,30.00,"$GNGGA,023654.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:48:03+01:00,471,7.00,17.00,470.00,20.00,31.00,"$GNGGA,023714.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:48:23+01:00,472,5.00,18.00,471.00,23.00,32.00,"$GNGGA,023734.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:48:43+01:00,473,6.00,16.00,472.00,21.00,34.00,"$GNGGA,023754.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:49:03+01:00,474,3.00,17.00,473.00,20.00,34.00,"$GNGGA,023814.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-14T04:49:23+01:00,475,8.00,15.00,474.00,24.00,32.00,"$GNGGA,023834.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-14T04:49:43+01:00,476,3.00,16.00,475.00,23.00,30.00,"$GNGGA,023854.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-14T04:50:03+01:00,477,8.00,19.00,476.00,21.00,32.00,"$GNGGA,023914.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-14T04:50:23+01:00,478,4.00,10.00,477.00,21.00,33.00,"$GNGGA,023934.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-14T04:50:43+01:00,479,5.00,14.00,478.00,23.00,32.00,"$GNGGA,023954.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-14T04:51:03+01:00,480,6.00,15.00,479.00,22.00,33.00,"$GNGGA,024014.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:51:23+01:00,481,4.00,15.00,480.00,20.00,32.00,"$GNGGA,024034.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:51:43+01:00,482,9.00,17.00,481.00,20.00,31.00,"$GNGGA,024054.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:52:03+01:00,483,8.00,15.00,482.00,23.00,30.00,"$GNGGA,024114.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:52:23+01:00,484,6.00,17.00,483.00,24.00,34.00,"$GNGGA,024134.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:52:43+01:00,485,3.00,15.00,484.00,21.00,32.00,"$GNGGA,024154.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:53:03+01:00,486,8.00,15.00,485.00,22.00,32.00,"$GNGGA,024214.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:53:23+01:00,487,7.00,15.00,486.00,22.00,31.00,"$GNGGA,024234.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:53:43+01:00,488,9.00,19.00,487.00,24.00,31.00,"$GNGGA,024254.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:54:03+01:00,489,5.00,17.00,488.00,21.00,34.00,"$GNGGA,024314.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:54:23+01:00,490,5.00,11.00,489.00,22.00,30.00,"$GNGGA,024334.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:54:43+01:00,491,7.00,13.00,490.00,20.00,34.00,"$GNGGA,024354.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:55:03+01:00,492,7.00,19.00,491.00,21.00,33.00,"$GNGGA,024414.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:55:23+01:00,493,7.00,17.00,492.00,24.00,33.00,"$GNGGA,024434.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:55:43+01:00,494,9.00,12.00,493.00,23.00,33.00,"$GNGGA,024454.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T04:56:03+01:00,495,2.00,14.00,494.00,21.00,33.00,"$GNGGA,024514.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:56:23+01:00,496,5.00,16.00,495.00,22.00,30.00,"$GNGGA,024534.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:56:43+01:00,497,4.00,11.00,496.00,21.00,33.00,"$GNGGA,024554.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T04:57:03+01:00,498,8.00,11.00,497.00,24.00,34.00,"$GNGGA,024614.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T04:57:23+01:00,499,8.00,15.00,498.00,23.00,34.00,"$GNGGA,024634.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T04:57:43+01:00,500,7.00,11.00,499.00,22.00,30.00,"$GNGGA,024654.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T04:58:03+01:00,501,9.00,16.00,500.00,22.00,34.00,"$GNGGA,024714.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T04:58:23+01:00,502,9.00,11.00,501.00,21.00,34.00,"$GNGGA,024734.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T04:58:43+01:00,503,5.00,17.00,502.00,21.00,30.00,"$GNGGA,024754.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T04:59:03+01:00,504,4.00,15.00,503.00,24.00,34.00,"$GNGGA,024814.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-14T04:59:23+01:00,505,4.00,11.00,504.00,21.00,30.00,"$GNGGA,024834.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-14T04:59:43+01:00,506,8.00,18.00,505.00,23.00,32.00,"$GNGGA,024854.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-14T05:00:03+01:00,507,8.00,17.00,506.00,20.00,30.00,"$GNGGA,024914.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-14T05:00:23+01:00,508,6.00,14.00,507.00,20.00,31.00,"$GNGGA,024934.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-14T05:00:43+01:00,509,6.00,16.00,508.00,20.00,30.00,"$GNGGA,024954.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-14T05:01:03+01:00,510,3.00,12.00,509.00,21.00,32.00,"$GNGGA,025014.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T05:01:23+01:00,511,9.00,13.00,510.00,20.00,32.00,"$GNGGA,025034.265,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T05:01:43+01:00,512,4.00,15.00,511.00,21.00,32.00,"$GNGGA,025054.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T05:02:03+01:00,513,2.00,17.00,512.00,20.00,32.00,"$GNGGA,025114.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T05:02:23+01:00,514,2.00,12.00,513.00,22.00,33.00,"$GNGGA,025134.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T05:02:43+01:00,515,7.00,15.00,514.00,20.00,31.00,"$GNGGA,025154.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T05:03:03+01:00,516,3.00,10.00,515.00,22.00,34.00,"$GNGGA,025214.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T05:03:23+01:00,517,2.00,12.00,516.00,21.00,33.00,"$GNGGA,025234.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T05:03:43+01:00,518,6.00,13.00,517.00,24.00,30.00,"$GNGGA,025254.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T05:04:03+01:00,519,4.00,16.00,518.00,21.00,33.00,"$GNGGA,025314.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T05:04:23+01:00,520,7.00,16.00,519.00,23.00,31.00,"$GNGGA,025334.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T05:04:43+01:00,521,3.00,18.00,520.00,22.00,33.00,"$GNGGA,025354.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T05:05:03+01:00,522,5.00,15.00,521.00,23.00,32.00,"$GNGGA,025414.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T05:05:23+01:00,523,8.00,11.00,522.00,20.00,30.00,"$GNGGA,025434.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T05:05:43+01:00,524,9.00,18.00,523.00,20.00,33.00,"$GNGGA,025454.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-14T05:06:03+01:00,525,2.00,10.00,524.00,20.00,30.00,"$GNGGA,025514.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T05:06:23+01:00,526,5.00,18.00,525.00,21.00,32.00,"$GNGGA,025534.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T05:06:43+01:00,527,2.00,14.00,526.00,22.00,34.00,"$GNGGA,025554.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-14T05:07:03+01:00,528,8.00,19.00,527.00,22.00,34.00,"$GNGGA,025614.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T05:07:23+01:00,529,7.00,18.00,528.00,20.00,34.00,"$GNGGA,025634.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T05:07:43+01:00,530,7.00,14.00,529.00,21.00,34.00,"$GNGGA,025654.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-14T05:08:03+01:00,531,3.00,11.00,530.00,24.00,34.00,"$GNGGA,025714.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-14T05:08:23+01:00,532,8.00,15.00,531.00,20.00,34.00,"$GNGGA,025734.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-14T05:08:43+01:00,533,8.00,14.00,532.00,21.00,31.00,"$GNGGA,025754.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-14T05:09:03+01:00,534,5.00,17.00,533.00,20.00,34.00,"$GNGGA,025814.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-14T05:09:23+01:00,535,7.00,19.00,534.00,23.00,33.00,"$GNGGA,025834.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-14T05:09:43+01:00,536,4.00,14.00,535.00,20.00,32.00,"$GNGGA,025854.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-14T05:10:03+01:00,537,6.00,17.00,536.00,20.00,32.00,"$GNGGA,025914.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-14T05:10:23+01:00,538,9.00,19.00,537.00,21.00,34.00,"$GNGGA,025934.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-14T05:10:43+01:00,539,3.00,15.00,538.00,21.00,31.00,"$GNGGA,025954.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-14T05:11:03+01:00,540,8.00,13.00,539.00,24.00,32.00,"$GNGGA,030014.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-14T05:11:23+01:00,541,4.00,13.00,540.00,22.00,30.00,"$GNGGA,030034.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-14T05:11:43+01:00,542,6.00,17.00,541.00,23.00,33.00,"$GNGGA,030054.266,4900.5222,N,00825.4578,E,0,0,,102.1,M,47.9,M,,*5E",,,,
