created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2021-12-17T00:11:38+01:00,492,8.00,19.00,491.00,21.00,32.00,"$GNGGA,231134.080,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:11:58+01:00,493,7.00,15.00,492.00,22.00,33.00,"$GNGGA,231154.080,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:12:18+01:00,494,7.00,10.00,493.00,24.00,34.00,"$GNGGA,231214.080,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:12:38+01:00,495,4.00,15.00,494.00,24.00,32.00,"$GNGGA,231234.080,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:12:58+01:00,496,3.00,19.00,495.00,22.00,32.00,"$GNGGA,231254.080,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:13:18+01:00,497,9.00,15.00,496.00,23.00,34.00,"$GNGGA,231314.080,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:13:38+01:00,498,6.00,10.00,497.00,21.00,34.00,"$GNGGA,231334.080,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:13:58+01:00,499,6.00,11.00,498.00,23.00,30.00,"$GNGGA,231354.080,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:14:18+01:00,500,3.00,14.00,499.00,23.00,31.00,"$GNGGA,231414.080,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:14:38+01:00,501,2.00,16.00,500.00,20.00,33.00,"$GNGGA,231434.080,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:14:58+01:00,502,6.00,19.00,501.00,24.00,31.00,"$GNGGA,231454.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:15:18+01:00,503,9.00,14.00,502.00,20.00,31.00,"$GNGGA,231514.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:15:38+01:00,504,9.00,15.00,503.00,23.00,34.00,"$GNGGA,231534.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:15:58+01:00,505,5.00,12.00,504.00,21.00,33.00,"$GNGGA,231554.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:16:18+01:00,506,2.00,13.00,505.00,22.00,30.00,"$GNGGA,231614.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:16:38+01:00,507,3.00,10.00,506.00,23.00,33.00,"$GNGGA,231634.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:16:58+01:00,508,9.00,13.00,507.00,22.00,32.00,"$GNGGA,231654.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:17:18+01:00,509,3.00,13.00,508.00,20.00,33.00,"$GNGGA,231714.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:17:38+01:00,510,3.00,12.00,509.00,22.00,31.00,"$GNGGA,231734.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:17:58+01:00,511,6.00,12.00,510.00,20.00,34.00,"$GNGGA,231754.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:18:18+01:00,512,4.00,16.00,511.00,20.00,34.00,"$GNGGA,231814.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-17T00:18:38+01:00,513,6.00,10.00,512.00,21.00,30.00,"$GNGGA,231834.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-17T00:18:58+01:00,514,9.00,10.00,513.00,22.00,30.00,"$GNGGA,231854.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-17T00:19:18+01:00,515,5.00,16.00,514.00,22.00,31.00,"$GNGGA,231914.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-17T00:19:38+01:00,516,2.00,17.00,515.00,24.00,34.00,"$GNGGA,231934.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-17T00:19:58+01:00,517,2.00,16.00,516.00,21.00,31.00,"$GNGGA,231954.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-17T00:20:18+01:00,518,5.00,11.00,517.00,21.00,32.00,"$GNGGA,232014.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:20:38+01:00,519,8.00,18.00,518.00,20.00,34.00,"$GNGGA,232034.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:20:58+01:00,520,9.00,13.00,519.00,23.00,32.00,"$GNGGA,232054.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:21:18+01:00,521,5.00,17.00,520.00,20.00,33.00,"$GNGGA,232114.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:21:38+01:00,522,3.00,12.00,521.00,20.00,34.00,"$GNGGA,232134.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:21:58+01:00,523,2.00,11.00,522.00,22.00,34.00,"$GNGGA,232154.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:22:18+01:00,524,5.00,11.00,523.00,23.00,31.00,"$GNGGA,232214.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:22:38+01:00,525,5.00,14.00,524.00,20.00,32.00,"$GNGGA,232234.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:22:58+01:00,526,9.00,10.00,525.00,22.00,31.00,"$GNGGA,232254.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:23:18+01:00,527,7.00,18.00,526.00,23.00,34.00,"$GNGGA,232314.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:23:38+01:00,528,7.00,17.00,527.00,23.00,33.00,"$GNGGA,232334.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:23:58+01:00,529,6.00,18.00,528.00,22.00,30.00,"$GNGGA,232354.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:24:18+01:00,530,7.00,15.00,529.00,21.00,32.00,"$GNGGA,232414.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:24:38+01:00,531,7.00,15.00,530.00,24.00,31.00,"$GNGGA,232434.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:24:58+01:00,532,5.00,18.00,531.00,24.00,30.00,"$GNGGA,232454.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:25:18+01:00,533,6.00,19.00,532.00,22.00,34.00,"$GNGGA,232514.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:25:38+01:00,534,2.00,19.00,533.00,20.00,34.00,"$GNGGA,232534.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:25:58+01:00,535,2.00,14.00,534.00,23.00,31.00,"$GNGGA,232554.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:26:18+01:00,536,2.00,14.00,535.00,23.00,34.00,"$GNGGA,232614.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:26:38+01:00,537,5.00,10.00,536.00,23.00,32.00,"$GNGGA,232634.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:26:58+01:00,538,4.00,11.00,537.00,22.00,34.00,"$GNGGA,232654.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:27:18+01:00,539,8.00,13.00,538.00,24.00,33.00,"$GNGGA,232714.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:27:38+01:00,540,6.00,18.00,539.00,23.00,33.00,"$GNGGA,232734.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:27:58+01:00,541,2.00,18.00,540.00,21.00,31.00,"$GNGGA,232754.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:28:18+01:00,542,5.00,19.00,541.00,24.00,33.00,"$GNGGA,232814.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-17T00:28:38+01:00,543,9.00,16.00,542.00,23.00,32.00,"$GNGGA,232834.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-17T00:28:58+01:00,544,7.00,11.00,543.00,20.00,32.00,"$GNGGA,232854.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-17T00:29:18+01:00,545,3.00,19.00,544.00,24.00,32.00,"$GNGGA,232914.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-17T00:29:38+01:00,546,4.00,17.00,545.00,20.00,30.00,"$GNGGA,232934.081,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-17T00:29:58+01:00,547,3.00,17.00,546.00,20.00,33.00,"$GNGGA,232954.100,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:30:18+01:00,548,5.00,16.00,547.00,21.00,32.00,"$GNGGA,233014.083,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:30:38+01:00,549,6.00,11.00,548.00,22.00,34.00,"$GNGGA,233034.083,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:30:58+01:00,550,7.00,10.00,549.00,24.00,33.00,"$GNGGA,233054.083,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:31:18+01:00,551,7.00,15.00,550.00,23.00,32.00,"$GNGGA,233114.083,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:31:38+01:00,552,2.00,15.00,551.00,20.00,32.00,"$GNGGA,233134.083,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:31:58+01:00,553,5.00,19.00,552.00,21.00,34.00,"$GNGGA,233154.086,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:32:18+01:00,554,9.00,11.00,553.00,20.00,32.00,"$GNGGA,233214.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:32:38+01:00,555,9.00,18.00,554.00,24.00,34.00,"$GNGGA,233234.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:32:58+01:00,556,3.00,18.00,555.00,21.00,34.00,"$GNGGA,233254.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:33:18+01:00,557,2.00,14.00,556.00,22.00,34.00,"$GNGGA,233314.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:33:38+01:00,558,5.00,19.00,557.00,23.00,30.00,"$GNGGA,233334.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:33:58+01:00,559,2.00,11.00,558.00,21.00,31.00,"$GNGGA,233354.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:34:18+01:00,560,9.00,14.00,559.00,22.00,31.00,"$GNGGA,233414.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:34:38+01:00,561,2.00,16.00,560.00,23.00,33.00,"$GNGGA,233434.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:34:58+01:00,562,3.00,14.00,561.00,23.00,31.00,"$GNGGA,233454.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:35:18+01:00,563,5.00,10.00,562.00,20.00,32.00,"$GNGGA,233514.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:35:38+01:00,564,3.00,19.00,563.00,23.00,33.00,"$GNGGA,233534.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:35:58+01:00,565,8.00,18.00,564.00,22.00,32.00,"$GNGGA,233554.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:36:18+01:00,566,3.00,13.00,565.00,24.00,33.00,"$GNGGA,233614.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:36:38+01:00,567,3.00,19.00,566.00,21.00,31.00,"$GNGGA,233634.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:36:58+01:00,568,2.00,18.00,567.00,23.00,33.00,"$GNGGA,233654.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:37:18+01:00,569,7.00,19.00,568.00,22.00,33.00,"$GNGGA,233714.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:37:38+01:00,570,6.00,13.00,569.00,20.00,32.00,"$GNGGA,233734.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:37:58+01:00,571,6.00,13.00,570.00,21.00,33.00,"$GNGGA,233754.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:38:18+01:00,572,6.00,16.00,571.00,22.00,32.00,"$GNGGA,233814.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5E",,,,
2021-12-17T00:38:38+01:00,573,4.00,15.00,572.00,24.00,33.00,"$GNGGA,233834.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-17T00:38:58+01:00,574,4.00,15.00,573.00,22.00,34.00,"$GNGGA,233854.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-17T00:39:18+01:00,575,5.00,19.00,574.00,22.00,34.00,"$GNGGA,233914.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5F",,,,
2021-12-17T00:39:38+01:00,576,4.00,14.00,575.00,24.00,34.00,"$GNGGA,233934.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-17T00:39:58+01:00,577,8.00,14.00,576.00,23.00,32.00,"$GNGGA,233954.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-17T00:40:18+01:00,578,2.00,15.00,577.00,21.00,30.00,"$GNGGA,234014.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:40:38+01:00,579,7.00,17.00,578.00,20.00,31.00,"$GNGGA,234034.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:40:58+01:00,580,9.00,13.00,579.00,23.00,30.00,"$GNGGA,234054.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:41:18+01:00,581,6.00,12.00,580.00,23.00,32.00,"$GNGGA,234114.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:41:38+01:00,582,7.00,17.00,581.00,21.00,32.00,"$GNGGA,234134.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:41:58+01:00,583,2.00,15.00,582.00,22.00,30.00,"$GNGGA,234154.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:42:18+01:00,584,6.00,19.00,583.00,22.00,32.00,"$GNGGA,234214.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:42:38+01:00,585,6.00,14.00,584.00,20.00,33.00,"$GNGGA,234234.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:42:58+01:00,586,6.00,17.00,585.00,21.00,32.00,"$GNGGA,234254.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:43:18+01:00,587,5.00,12.00,586.00,23.00,34.00,"$GNGGA,234314.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:43:38+01:00,588,3.00,16.00,587.00,21.00,31.00,"$GNGGA,234334.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:43:58+01:00,589,3.00,10.00,588.00,20.00,33.00,"$GNGGA,234354.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:44:18+01:00,590,3.00,18.00,589.00,24.00,31.00,"$GNGGA,234414.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:44:38+01:00,591,8.00,15.00,590.00,21.00,32.00,"$GNGGA,234434.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:44:58+01:00,592,2.00,14.00,591.00,23.00,34.00,"$GNGGA,234454.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:45:18+01:00,593,6.00,16.00,592.00,24.00,31.00,"$GNGGA,234514.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:45:38+01:00,594,4.00,12.00,593.00,24.00,31.00,"$GNGGA,234534.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:45:58+01:00,595,4.00,14.00,594.00,20.00,31.00,"$GNGGA,234554.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:46:18+01:00,596,4.00,18.00,595.00,21.00,30.00,"$GNGGA,234614.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:46:38+01:00,597,6.00,11.00,596.00,21.00,32.00,"$GNGGA,234634.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:46:58+01:00,598,2.00,17.00,597.00,24.00,30.00,"$GNGGA,234654.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:47:18+01:00,599,8.00,13.00,598.00,21.00,31.00,"$GNGGA,234714.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:47:38+01:00,600,2.00,18.00,599.00,24.00,33.00,"$GNGGA,234734.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:47:58+01:00,601,2.00,19.00,600.00,24.00,30.00,"$GNGGA,234754.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:48:18+01:00,602,2.00,15.00,601.00,21.00,31.00,"$GNGGA,234814.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-17T00:48:38+01:00,603,9.00,14.00,602.00,21.00,32.00,"$GNGGA,234834.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-17T00:48:58+01:00,604,2.00,18.00,603.00,24.00,33.00,"$GNGGA,234854.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-17T00:49:18+01:00,605,7.00,17.00,604.00,20.00,30.00,"$GNGGA,234914.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-17T00:49:38+01:00,606,2.00,19.00,605.00,24.00,32.00,"$GNGGA,234934.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-17T00:49:58+01:00,607,3.00,17.00,606.00,21.00,34.00,"$GNGGA,234954.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-17T00:50:18+01:00,608,8.00,19.00,607.00,23.00,30.00,"$GNGGA,235014.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:50:38+01:00,609,3.00,18.00,608.00,24.00,31.00,"$GNGGA,235034.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:50:58+01:00,610,3.00,11.00,609.00,24.00,31.00,"$GNGGA,235054.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:51:18+01:00,611,7.00,16.00,610.00,20.00,32.00,"$GNGGA,235114.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:51:38+01:00,612,7.00,13.00,611.00,24.00,34.00,"$GNGGA,235134.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:51:58+01:00,613,5.00,15.00,612.00,23.00,34.00,"$GNGGA,235154.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:52:18+01:00,614,4.00,14.00,613.00,20.00,30.00,"$GNGGA,235214.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:52:38+01:00,615,7.00,16.00,614.00,23.00,34.00,"$GNGGA,235234.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:52:58+01:00,616,9.00,19.00,615.00,21.00,31.00,"$GNGGA,235254.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:53:18+01:00,617,3.00,17.00,616.00,24.00,33.00,"$GNGGA,235314.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:53:38+01:00,618,8.00,11.00,617.00,21.00,33.00,"$GNGGA,235334.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:53:58+01:00,619,3.00,16.00,618.00,20.00,34.00,"$GNGGA,235354.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:54:18+01:00,620,3.00,16.00,619.00,21.00,33.00,"$GNGGA,235414.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:54:38+01:00,621,4.00,16.00,620.00,24.00,32.00,"$GNGGA,235434.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:54:58+01:00,622,6.00,11.00,621.00,20.00,30.00,"$GNGGA,235454.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
2021-12-17T00:55:18+01:00,623,3.00,11.00,622.00,21.00,32.00,"$GNGGA,235514.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:55:38+01:00,624,9.00,13.00,623.00,21.00,31.00,"$GNGGA,235534.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:55:58+01:00,625,4.00,13.00,624.00,22.00,32.00,"$GNGGA,235554.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*51",,,,
2021-12-17T00:56:18+01:00,626,5.00,12.00,625.00,20.00,32.00,"$GNGGA,235614.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T00:56:38+01:00,627,9.00,10.00,626.00,24.00,33.00,"$GNGGA,235634.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T00:56:58+01:00,628,8.00,13.00,627.00,22.00,34.00,"$GNGGA,235654.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*52",,,,
2021-12-17T00:57:18+01:00,629,2.00,10.00,628.00,22.00,31.00,"$GNGGA,235714.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*57",,,,
2021-12-17T00:57:38+01:00,630,4.00,12.00,629.00,23.00,31.00,"$GNGGA,235734.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*55",,,,
2021-12-17T00:57:58+01:00,631,7.00,17.00,630.00,24.00,34.00,"$GNGGA,235754.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*53",,,,
2021-12-17T00:58:18+01:00,632,2.00,14.00,631.00,23.00,32.00,"$GNGGA,235814.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*58",,,,
2021-12-17T00:58:38+01:00,633,5.00,15.00,632.00,20.00,34.00,"$GNGGA,235834.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5A",,,,
2021-12-17T00:58:58+01:00,634,3.00,10.00,633.00,20.00,32.00,"$GNGGA,235854.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5C",,,,
2021-12-17T00:59:18+01:00,635,4.00,11.00,634.00,20.00,34.00,"$GNGGA,235914.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*59",,,,
2021-12-17T00:59:38+01:00,636,3.00,18.00,635.00,22.00,30.00,"$GNGGA,235934.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5B",,,,
2021-12-17T00:59:58+01:00,637,4.00,14.00,636.00,23.00,32.00,"$GNGGA,235954.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*5D",,,,
2021-12-17T01:00:18+01:00,638,3.00,17.00,637.00,22.00,34.00,"$GNGGA,000014.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*54",,,,
2021-12-17T01:00:38+01:00,639,6.00,11.00,638.00,20.00,32.00,"$GNGGA,000034.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*56",,,,
2021-12-17T01:00:58+01:00,640,5.00,19.00,639.00,24.00,30.00,"$GNGGA,000054.084,4900.5235,N,00825.4609,E,0,0,,102.1,M,47.9,M,,*50",,,,
