SSH-2.0-ssh2js1.4.0
SSH-2.0-OpenSSH_7.6p1 Ubuntu-4ubuntu0.5
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 4.00, hum: 11.00, atm: 0.00 , loc: $GNGGA,000032.264,4900.5061,N,00825.4025,E,0,0,,102.1,M,47.9,M,,*57 }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 8.00, hum: 18.00, atm: 125.00 , loc: $GNGGA,161317.000,4900.5037,N,00825.3698,E,0,3,,102.1,M,47.9,M,,*52 }
{ Id: 'A1', pm25: 20.00, pm10: 32.00, temp: 3.00, hum: 13.00, atm: 126.00 , loc: $GNGGA,161328.000,4900.5063,N,00825.3759,E,0,3,,102.1,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 24.00, pm10: 34.00, temp: 6.00, hum: 15.00, atm: 127.00 , loc: $GNGGA,161339.000,4900.5088,N,00825.3932,E,0,3,,102.1,M,47.9,M,,*55 }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 6.00, hum: 15.00, atm: 128.00 , loc: $GNGGA,161350.000,4900.5107,N,00825.4045,E,0,3,,102.0,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 24.00, pm10: 31.00, temp: 7.00, hum: 19.00, atm: 129.00 , loc: $GNGGA,161401.000,4900.5121,N,00825.4107,E,0,3,,102.0,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 22.00, pm10: 34.00, temp: 3.00, hum: 11.00, atm: 130.00 , loc: $GNGGA,161412.000,4900.4948,N,00825.3597,E,0,3,,102.0,M,47.9,M,,*5D }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 4.00, hum: 19.00, atm: 131.00 , loc: $GNGGA,161423.000,4900.4523,N,00825.2355,E,0,3,,102.0,M,47.9,M,,*57 }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 4.00, hum: 17.00, atm: 132.00 , loc: $GNGGA,161434.000,4900.4449,N,00825.2171,E,0,3,,102.1,M,47.9,M,,*59 }
{ Id: 'A1', pm25: 24.00, pm10: 31.00, temp: 8.00, hum: 12.00, atm: 133.00 , loc: $GNGGA,161445.000,4900.4789,N,00825.3197,E,0,3,,102.3,M,47.9,M,,*5B }
{ Id: 'A1', pm25: 22.00, pm10: 30.00, temp: 6.00, hum: 14.00, atm: 134.00 , loc: $GNGGA,161456.000,4900.4917,N,00825.3468,E,0,3,,102.4,M,47.9,M,,*52 }
{ Id: 'A1', pm25: 24.00, pm10: 33.00, temp: 7.00, hum: 16.00, atm: 135.00 , loc: $GNGGA,161507.000,4900.4970,N,00825.3620,E,0,3,,102.5,M,47.9,M,,*59 }
{ Id: 'A1', pm25: 21.00, pm10: 31.00, temp: 8.00, hum: 13.00, atm: 136.00 , loc: $GNGGA,161518.000,4900.4904,N,00825.3463,E,0,3,,102.5,M,47.9,M,,*51 }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 9.00, hum: 13.00, atm: 137.00 , loc: $GNGGA,161529.000,4900.4828,N,00825.3242,E,0,3,,102.5,M,47.9,M,,*59 }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 8.00, hum: 18.00, atm: 138.00 , loc: $GNGGA,161540.000,4900.4847,N,00825.3266,E,0,3,,102.5,M,47.9,M,,*59 }
{ Id: 'A1', pm25: 24.00, pm10: 33.00, temp: 2.00, hum: 16.00, atm: 139.00 , loc: $GNGGA,161551.000,4900.4945,N,00825.3548,E,0,3,,102.5,M,47.9,M,,*51 }
{ Id: 'A1', pm25: 24.00, pm10: 33.00, temp: 7.00, hum: 15.00, atm: 140.00 , loc: $GNGGA,161602.000,4900.4888,N,00825.3378,E,0,3,,102.5,M,47.9,M,,*51 }
{ Id: 'A1', pm25: 20.00, pm10: 33.00, temp: 7.00, hum: 10.00, atm: 141.00 , loc: $GNGGA,161613.000,4900.4935,N,00825.3532,E,0,3,,102.5,M,47.9,M,,*5E }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 5.00, hum: 14.00, atm: 142.00 , loc: $GNGGA,161624.000,4900.5093,N,00825.4038,E,0,3,,102.5,M,47.9,M,,*56 }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 2.00, hum: 15.00, atm: 143.00 , loc: $GNGGA,161635.000,4900.5011,N,00825.3826,E,0,3,,102.5,M,47.9,M,,*5C }
SSH-2.0-OpenSSH_7.6p1 Ubuntu-4ubuntu0.5
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 5.00, hum: 18.00, atm: 144.00 , loc: $GNGGA,161646.000,4900.4946,N,00825.3615,E,0,3,,102.5,M,47.9,M,,*5C }
SSH-2.0-OpenSSH_7.6p1 Ubuntu-4ubuntu0.5
{ Id: 'A1', pm25: 20.00, pm10: 30.00, temp: 5.00, hum: 15.00, atm: 145.00 , loc: $GNGGA,161657.000,4900.4946,N,00825.3659,E,0,3,,102.5,M,47.9,M,,*54 }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 7.00, hum: 14.00, atm: 146.00 , loc: $GNGGA,161708.000,4900.4975,N,00825.3773,E,0,3,,102.5,M,47.9,M,,*56 }
{ Id: 'A1', pm25: 24.00, pm10: 33.00, temp: 4.00, hum: 11.00, atm: 147.00 , loc: $GNGGA,161719.000,4900.4825,N,00825.3416,E,0,3,,102.5,M,47.9,M,,*52 }
{ Id: 'A1', pm25: 22.00, pm10: 32.00, temp: 2.00, hum: 18.00, atm: 148.00 , loc: $GNGGA,161730.000,4900.4645,N,00825.2898,E,0,3,,102.6,M,47.9,M,,*59 }
{ Id: 'A1', pm25: 21.00, pm10: 34.00, temp: 5.00, hum: 15.00, atm: 149.00 , loc: $GNGGA,161741.000,4900.4594,N,00825.2840,E,0,3,,102.6,M,47.9,M,,*55 }
{ Id: 'A1', pm25: 21.00, pm10: 34.00, temp: 4.00, hum: 10.00, atm: 150.00 , loc: $GNGGA,161752.000,4900.4663,N,00825.2947,E,0,3,,102.6,M,47.9,M,,*5A }
{ Id: 'A1', pm25: 22.00, pm10: 32.00, temp: 8.00, hum: 12.00, atm: 151.00 , loc: $GNGGA,161803.000,4900.4649,N,00825.2950,E,0,3,,102.5,M,47.9,M,,*5C }
{ Id: 'A1', pm25: 21.00, pm10: 31.00, temp: 6.00, hum: 17.00, atm: 152.00 , loc: $GNGGA,161814.000,4900.4642,N,00825.2866,E,0,3,,102.5,M,47.9,M,,*55 }
{ Id: 'A1', pm25: 21.00, pm10: 32.00, temp: 7.00, hum: 17.00, atm: 153.00 , loc: $GNGGA,161825.000,4900.4630,N,00825.3014,E,0,3,,102.6,M,47.9,M,,*5D }
{ Id: 'A1', pm25: 22.00, pm10: 30.00, temp: 3.00, hum: 18.00, atm: 154.00 , loc: $GNGGA,161836.000,4900.4695,N,00825.3381,E,0,3,,102.5,M,47.9,M,,*5C }
{ Id: 'A1', pm25: 23.00, pm10: 30.00, temp: 9.00, hum: 16.00, atm: 155.00 , loc: $GNGGA,161847.000,4900.4789,N,00825.3381,E,0,3,,102.4,M,47.9,M,,*57 }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 2.00, hum: 11.00, atm: 156.00 , loc: $GNGGA,161858.000,4900.4671,N,00825.3050,E,0,3,,102.5,M,47.9,M,,*51 }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 2.00, hum: 11.00, atm: 157.00 , loc: $GNGGA,161909.000,4900.4570,N,00825.2836,E,0,3,,102.6,M,47.9,M,,*5C }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 2.00, hum: 15.00, atm: 158.00 , loc: $GNGGA,161920.000,4900.4534,N,00825.2724,E,0,3,,102.7,M,47.9,M,,*5A }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 9.00, hum: 14.00, atm: 159.00 , loc: $GNGGA,161931.000,4900.4577,N,00825.2730,E,0,3,,102.9,M,47.9,M,,*56 }
{ Id: 'A1', pm25: 20.00, pm10: 30.00, temp: 7.00, hum: 12.00, atm: 160.00 , loc: $GNGGA,161942.000,4900.4586,N,00825.2630,E,0,3,,103.0,M,47.9,M,,*55 }
SSH-2.0-OpenSSH_7.6p1 Ubuntu-4ubuntu0.5
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 5.00, hum: 15.00, atm: 161.00 , loc: $GNGGA,161953.000,4900.4590,N,00825.2719,E,0,3,,103.2,M,47.9,M,,*5A }
SSH-2.0-OpenSSH_7.6p1 Ubuntu-4ubuntu0.5
{ Id: 'A1', pm25: 23.00, pm10: 31.00, temp: 3.00, hum: 15.00, atm: 162.00 , loc: $GNGGA,162004.000,4900.4678,N,00825.3180,E,0,3,,103.2,M,47.9,M,,*50 }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 8.00, hum: 12.00, atm: 163.00 , loc: $GNGGA,162015.000,4900.4742,N,00825.3362,E,0,3,,103.2,M,47.9,M,,*56 }
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 6.00, hum: 17.00, atm: 164.00 , loc: $GNGGA,162026.000,4900.4744,N,00825.3070,E,0,3,,103.2,M,47.9,M,,*50 }
{ Id: 'A1', pm25: 20.00, pm10: 34.00, temp: 8.00, hum: 18.00, atm: 165.00 , loc: $GNGGA,162037.000,4900.4713,N,00825.2952,E,0,3,,103.3,M,47.9,M,,*5B }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 2.00, hum: 10.00, atm: 166.00 , loc: $GNGGA,162048.000,4900.4642,N,00825.2806,E,0,3,,103.3,M,47.9,M,,*56 }
{ Id: 'A1', pm25: 22.00, pm10: 30.00, temp: 3.00, hum: 14.00, atm: 167.00 , loc: $GNGGA,162059.000,4900.4664,N,00825.2816,E,0,3,,103.3,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 20.00, pm10: 30.00, temp: 7.00, hum: 14.00, atm: 168.00 , loc: $GNGGA,162110.000,4900.4691,N,00825.2755,E,0,3,,103.3,M,47.9,M,,*5D }
{ Id: 'A1', pm25: 23.00, pm10: 34.00, temp: 2.00, hum: 18.00, atm: 169.00 , loc: $GNGGA,162121.000,4900.4796,N,00825.3091,E,0,3,,103.3,M,47.9,M,,*57 }
{ Id: 'A1', pm25: 24.00, pm10: 33.00, temp: 6.00, hum: 16.00, atm: 170.00 , loc: $GNGGA,162132.000,4900.4850,N,00825.3367,E,0,3,,103.2,M,47.9,M,,*5B }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 5.00, hum: 10.00, atm: 171.00 , loc: $GNGGA,162143.000,4900.4784,N,00825.3213,E,0,3,,103.2,M,47.9,M,,*59 }
{ Id: 'A1', pm25: 22.00, pm10: 32.00, temp: 3.00, hum: 16.00, atm: 172.00 , loc: $GNGGA,162154.000,4900.4734,N,00825.3183,E,0,3,,103.2,M,47.9,M,,*5E }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 3.00, hum: 15.00, atm: 173.00 , loc: $GNGGA,162205.000,4900.4658,N,00825.3080,E,0,3,,103.1,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 2.00, hum: 11.00, atm: 174.00 , loc: $GNGGA,162216.000,4900.4545,N,00825.2626,E,0,3,,103.1,M,47.9,M,,*55 }
{ Id: 'A1', pm25: 20.00, pm10: 30.00, temp: 7.00, hum: 13.00, atm: 175.00 , loc: $GNGGA,162227.000,4900.4467,N,00825.2579,E,0,3,,103.2,M,47.9,M,,*5C }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 5.00, hum: 17.00, atm: 176.00 , loc: $GNGGA,162238.000,4900.4366,N,00825.2264,E,0,3,,103.2,M,47.9,M,,*5F }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 4.00, hum: 11.00, atm: 177.00 , loc: $GNGGA,162249.000,4900.4327,N,00825.2168,E,0,3,,103.3,M,47.9,M,,*52 }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 8.00, hum: 14.00, atm: 178.00 , loc: $GNGGA,162300.000,4900.4322,N,00825.2206,E,0,3,,103.3,M,47.9,M,,*50 }
{ Id: 'A1', pm25: 22.00, pm10: 33.00, temp: 4.00, hum: 19.00, atm: 179.00 , loc: $GNGGA,162311.000,4900.4310,N,00825.1975,E,0,3,,103.3,M,47.9,M,,*5D }
{ Id: 'A1', pm25: 22.00, pm10: 30.00, temp: 6.00, hum: 15.00, atm: 180.00 , loc: $GNGGA,162322.000,4900.4302,N,00825.1804,E,0,3,,103.3,M,47.9,M,,*59 }
{ Id: 'A1', pm25: 22.00, pm10: 33.00, temp: 4.00, hum: 19.00, atm: 181.00 , loc: $GNGGA,162333.000,4900.4244,N,00825.1665,E,0,3,,103.4,M,47.9,M,,*54 }
SSH-2.0-OpenSSH_7.6p1 Ubuntu-4ubuntu0.5
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 5.00, hum: 18.00, atm: 182.00 , loc: $GNGGA,162344.000,4900.4300,N,00825.1727,E,0,3,,103.5,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 3.00, hum: 19.00, atm: 183.00 , loc: $GNGGA,162355.000,4900.4222,N,00825.1646,E,0,3,,103.5,M,47.9,M,,*54 }
{ Id: 'A1', pm25: 24.00, pm10: 31.00, temp: 9.00, hum: 17.00, atm: 184.00 , loc: $GNGGA,162406.000,4900.4206,N,00825.1470,E,0,3,,103.6,M,47.9,M,,*57 }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 2.00, hum: 15.00, atm: 185.00 , loc: $GNGGA,162417.000,4900.4262,N,00825.1666,E,0,3,,103.7,M,47.9,M,,*51 }
{ Id: 'A1', pm25: 24.00, pm10: 33.00, temp: 3.00, hum: 15.00, atm: 186.00 , loc: $GNGGA,162428.000,4900.4562,N,00825.2563,E,0,3,,103.7,M,47.9,M,,*5F }
{ Id: 'A1', pm25: 21.00, pm10: 32.00, temp: 8.00, hum: 12.00, atm: 187.00 , loc: $GNGGA,162440.000,4900.4740,N,00825.3136,E,0,3,,103.8,M,47.9,M,,*59 }
{ Id: 'A1', pm25: 22.00, pm10: 33.00, temp: 4.00, hum: 11.00, atm: 188.00 , loc: $GNGGA,162451.000,4900.4872,N,00825.3492,E,0,3,,103.9,M,47.9,M,,*5D }
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 3.00, hum: 12.00, atm: 189.00 , loc: $GNGGA,162502.000,4900.4823,N,00825.3439,E,0,3,,104.2,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 21.00, pm10: 32.00, temp: 5.00, hum: 11.00, atm: 190.00 , loc: $GNGGA,162513.000,4900.4842,N,00825.3490,E,0,3,,104.5,M,47.9,M,,*50 }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 9.00, hum: 11.00, atm: 191.00 , loc: $GNGGA,162527.000,4900.4778,N,00825.3309,E,0,3,,104.8,M,47.9,M,,*5B }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 5.00, hum: 12.00, atm: 192.00 , loc: $GNGGA,162538.000,4900.4669,N,00825.2972,E,0,3,,104.8,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 9.00, hum: 12.00, atm: 193.00 , loc: $GNGGA,162549.000,4900.4559,N,00825.2622,E,0,3,,104.7,M,47.9,M,,*50 }
{ Id: 'A1', pm25: 24.00, pm10: 34.00, temp: 6.00, hum: 18.00, atm: 194.00 , loc: $GNGGA,162600.000,4900.4575,N,00825.2619,E,0,3,,104.8,M,47.9,M,,*57 }
{ Id: 'A1', pm25: 23.00, pm10: 30.00, temp: 7.00, hum: 11.00, atm: 195.00 , loc: $GNGGA,162611.000,4900.4500,N,00825.2412,E,0,3,,104.7,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 21.00, pm10: 32.00, temp: 9.00, hum: 13.00, atm: 196.00 , loc: $GNGGA,162622.000,4900.4477,N,00825.2384,E,0,3,,104.8,M,47.9,M,,*55 }
{ Id: 'A1', pm25: 20.00, pm10: 33.00, temp: 8.00, hum: 11.00, atm: 197.00 , loc: $GNGGA,162633.000,4900.4578,N,00825.2687,E,0,3,,104.8,M,47.9,M,,*5D }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 2.00, hum: 18.00, atm: 198.00 , loc: $GNGGA,162644.000,4900.4683,N,00825.2997,E,0,3,,104.8,M,47.9,M,,*54 }
{ Id: 'A1', pm25: 23.00, pm10: 30.00, temp: 6.00, hum: 18.00, atm: 199.00 , loc: $GNGGA,162655.000,4900.4777,N,00825.3319,E,0,3,,104.8,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 9.00, hum: 14.00, atm: 200.00 , loc: $GNGGA,162706.000,4900.4937,N,00825.3748,E,0,3,,104.8,M,47.9,M,,*5E }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 2.00, hum: 14.00, atm: 201.00 , loc: $GNGGA,162717.000,4900.5025,N,00825.3928,E,0,3,,104.7,M,47.9,M,,*52 }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 2.00, hum: 14.00, atm: 202.00 , loc: $GNGGA,162729.000,4900.5029,N,00825.4027,E,0,3,,104.7,M,47.9,M,,*52 }
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 8.00, hum: 10.00, atm: 203.00 , loc: $GNGGA,162740.000,4900.5029,N,00825.4129,E,0,3,,104.6,M,47.9,M,,*53 }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 9.00, hum: 19.00, atm: 204.00 , loc: $GNGGA,162751.000,4900.4926,N,00825.3779,E,0,3,,104.7,M,47.9,M,,*51 }
{ Id: 'A1', pm25: 21.00, pm10: 30.00, temp: 6.00, hum: 18.00, atm: 205.00 , loc: $GNGGA,162802.000,4900.4836,N,00825.3597,E,0,3,,104.7,M,47.9,M,,*5A }
{ Id: 'A1', pm25: 20.00, pm10: 33.00, temp: 5.00, hum: 10.00, atm: 206.00 , loc: $GNGGA,162813.000,4900.4735,N,00825.3425,E,0,3,,104.7,M,47.9,M,,*5E }
{ Id: 'A1', pm25: 23.00, pm10: 34.00, temp: 3.00, hum: 14.00, atm: 207.00 , loc: $GNGGA,162824.000,4900.4659,N,00825.3100,E,0,3,,104.8,M,47.9,M,,*5C }
{ Id: 'A1', pm25: 22.00, pm10: 34.00, temp: 9.00, hum: 17.00, atm: 208.00 , loc: $GNGGA,162835.000,4900.4615,N,00825.2802,E,0,3,,104.8,M,47.9,M,,*5E }
{ Id: 'A1', pm25: 22.00, pm10: 34.00, temp: 2.00, hum: 10.00, atm: 209.00 , loc: $GNGGA,162846.000,4900.4664,N,00825.3049,E,0,3,,104.8,M,47.9,M,,*5A }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 7.00, hum: 12.00, atm: 210.00 , loc: $GNGGA,162857.000,4900.4849,N,00825.3537,E,0,3,,104.8,M,47.9,M,,*57 }
{ Id: 'A1', pm25: 22.00, pm10: 34.00, temp: 2.00, hum: 16.00, atm: 211.00 , loc: $GNGGA,162908.000,4900.4690,N,00825.3403,E,0,3,,104.8,M,47.9,M,,*50 }
{ Id: 'A1', pm25: 24.00, pm10: 31.00, temp: 3.00, hum: 15.00, atm: 212.00 , loc: $GNGGA,162919.000,4900.4573,N,00825.3080,E,0,3,,92.1,M,47.9,M,,*66 }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 4.00, hum: 13.00, atm: 213.00 , loc: $GNGGA,162930.000,4900.4465,N,00825.2602,E,0,3,,83.1,M,47.9,M,,*66 }
{ Id: 'A1', pm25: 20.00, pm10: 30.00, temp: 8.00, hum: 16.00, atm: 214.00 , loc: $GNGGA,162941.000,4900.4475,N,00825.2942,E,0,3,,76.6,M,47.9,M,,*67 }
SSH-2.0-ssh2js1.4.0
{ Id: 'A1', pm25: 23.00, pm10: 31.00, temp: 2.00, hum: 18.00, atm: 215.00 , loc: $GNGGA,162952.000,4900.4406,N,00825.2704,E,0,3,,71.8,M,47.9,M,,*64 }
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 8.00, hum: 19.00, atm: 216.00 , loc: $GNGGA,163004.000,4900.4266,N,00825.1961,E,0,3,,67.7,M,47.9,M,,*69 }
{ Id: 'A1', pm25: 21.00, pm10: 31.00, temp: 4.00, hum: 11.00, atm: 217.00 , loc: $GNGGA,163015.000,4900.3906,N,00825.1044,E,0,2,,64.7,M,47.9,M,,*6F }
{ Id: 'A1', pm25: 23.00, pm10: 31.00, temp: 3.00, hum: 10.00, atm: 218.00 , loc: $GNGGA,163026.000,4900.3792,N,00825.0754,E,0,2,,62.4,M,47.9,M,,*6E }
{ Id: 'A1', pm25: 20.00, pm10: 34.00, temp: 2.00, hum: 12.00, atm: 219.00 , loc: $GNGGA,163037.000,4900.3796,N,00825.0557,E,0,2,,60.4,M,47.9,M,,*69 }
{ Id: 'A1', pm25: 23.00, pm10: 34.00, temp: 6.00, hum: 19.00, atm: 220.00 , loc: $GNGGA,163048.000,4900.3724,N,00825.0462,E,0,2,,58.8,M,47.9,M,,*68 }
{ Id: 'A1', pm25: 20.00, pm10: 32.00, temp: 3.00, hum: 17.00, atm: 221.00 , loc: $GNGGA,163059.000,4900.3735,N,00825.0362,E,0,2,,57.4,M,47.9,M,,*6C }
{ Id: 'A1', pm25: 23.00, pm10: 31.00, temp: 5.00, hum: 11.00, atm: 222.00 , loc: $GNGGA,163110.000,4900.3644,N,00825.0339,E,0,2,,56.2,M,47.9,M,,*6E }
{ Id: 'A1', pm25: 22.00, pm10: 33.00, temp: 5.00, hum: 17.00, atm: 223.00 , loc: $GNGGA,163122.000,4900.3610,N,00825.0362,E,0,2,,55.0,M,47.9,M,,*61 }
{ Id: 'A1', pm25: 23.00, pm10: 34.00, temp: 2.00, hum: 10.00, atm: 224.00 , loc: $GNGGA,163133.000,4900.5028,N,00825.4283,E,1,3,2.87,55.3,M,47.9,M,,*70 }
{ Id: 'A1', pm25: 22.00, pm10: 33.00, temp: 4.00, hum: 10.00, atm: 225.00 , loc: $GNGGA,163144.000,4900.5070,N,00825.4147,E,1,3,2.88,54.1,M,47.9,M,,*7A }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 3.00, hum: 10.00, atm: 226.00 , loc: $GNGGA,163155.000,4900.5060,N,00825.4120,E,1,4,2.81,53.6,M,47.9,M,,*74 }
{ Id: 'A1', pm25: 20.00, pm10: 34.00, temp: 8.00, hum: 17.00, atm: 227.00 , loc: $GNGGA,163206.000,4900.5060,N,00825.4126,E,1,4,2.81,53.5,M,47.9,M,,*74 }
{ Id: 'A1', pm25: 20.00, pm10: 34.00, temp: 4.00, hum: 14.00, atm: 228.00 , loc: $GNGGA,163217.000,4900.5060,N,00825.4125,E,1,4,2.82,53.4,M,47.9,M,,*75 }
{ Id: 'A1', pm25: 22.00, pm10: 34.00, temp: 9.00, hum: 12.00, atm: 229.00 , loc: $GNGGA,163228.000,4900.5059,N,00825.4132,E,1,4,2.82,53.5,M,47.9,M,,*74 }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 3.00, hum: 19.00, atm: 230.00 , loc: $GNGGA,163239.000,4900.5059,N,00825.4133,E,1,4,2.82,53.6,M,47.9,M,,*76 }
{ Id: 'A1', pm25: 23.00, pm10: 31.00, temp: 7.00, hum: 13.00, atm: 231.00 , loc: $GNGGA,163250.000,4900.5059,N,00825.4132,E,1,4,2.83,53.6,M,47.9,M,,*79 }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 9.00, hum: 12.00, atm: 232.00 , loc: $GNGGA,163301.000,4900.5059,N,00825.4133,E,1,4,2.83,53.6,M,47.9,M,,*7D }
{ Id: 'A1', pm25: 20.00, pm10: 31.00, temp: 9.00, hum: 11.00, atm: 233.00 , loc: $GNGGA,163312.000,4900.5059,N,00825.4134,E,1,4,2.84,53.6,M,47.9,M,,*7F }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 3.00, hum: 14.00, atm: 234.00 , loc: $GNGGA,163323.000,4900.5059,N,00825.4135,E,1,4,2.84,53.6,M,47.9,M,,*7C }
{ Id: 'A1', pm25: 24.00, pm10: 30.00, temp: 2.00, hum: 10.00, atm: 235.00 , loc: $GNGGA,163334.000,4900.5060,N,00825.4134,E,1,4,2.84,53.5,M,47.9,M,,*72 }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 8.00, hum: 10.00, atm: 236.00 , loc: $GNGGA,163345.000,4900.5061,N,00825.4141,E,1,4,2.85,53.3,M,47.9,M,,*70 }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 9.00, hum: 17.00, atm: 237.00 , loc: $GNGGA,163356.000,4900.5061,N,00825.4144,E,1,3,3.41,53.2,M,47.9,M,,*78 }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 6.00, hum: 18.00, atm: 238.00 , loc: $GNGGA,163407.000,4900.5062,N,00825.4147,E,1,3,3.41,53.1,M,47.9,M,,*78 }
{ Id: 'A1', pm25: 21.00, pm10: 31.00, temp: 9.00, hum: 11.00, atm: 239.00 , loc: $GNGGA,163418.000,4900.5061,N,00825.4148,E,1,3,3.42,53.1,M,47.9,M,,*79 }
{ Id: 'A1', pm25: 24.00, pm10: 32.00, temp: 9.00, hum: 10.00, atm: 240.00 , loc: $GNGGA,163429.000,4900.5060,N,00825.4147,E,1,3,3.42,53.4,M,47.9,M,,*70 }
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 3.00, hum: 14.00, atm: 241.00 , loc: $GNGGA,163440.000,4900.5059,N,00825.4144,E,1,3,3.43,53.5,M,47.9,M,,*76 }
{ Id: 'A1', pm25: 22.00, pm10: 31.00, temp: 9.00, hum: 19.00, atm: 242.00 , loc: $GNGGA,163451.000,4900.5059,N,00825.4147,E,1,3,3.43,53.5,M,47.9,M,,*75 }
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 3.00, hum: 18.00, atm: 243.00 , loc: $GNGGA,163502.000,4900.5061,N,00825.4152,E,1,3,3.43,53.4,M,47.9,M,,*7C }
{ Id: 'A1', pm25: 24.00, pm10: 33.00, temp: 4.00, hum: 14.00, atm: 244.00 , loc: $GNGGA,163514.000,4900.5059,N,00825.4159,E,1,3,3.44,53.4,M,47.9,M,,*7C }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 7.00, hum: 16.00, atm: 245.00 , loc: $GNGGA,163525.000,4900.5088,N,00825.4196,E,1,3,3.44,53.4,M,47.9,M,,*71 }
{ Id: 'A1', pm25: 23.00, pm10: 33.00, temp: 2.00, hum: 11.00, atm: 246.00 , loc: $GNGGA,163536.000,4900.5122,N,00825.4344,E,6,2,99.99,53.4,M,47.9,M,,*4A }
{ Id: 'A1', pm25: 23.00, pm10: 32.00, temp: 8.00, hum: 14.00, atm: 247.00 , loc: $GNGGA,163547.000,4900.5103,N,00825.4434,E,1,3,3.45,53.5,M,47.9,M,,*7A }
{ Id: 'A1', pm25: 21.00, pm10: 33.00, temp: 5.00, hum: 12.00, atm: 248.00 , loc: $GNGGA,163558.000,4900.5110,N,00825.4300,E,1,3,3.45,53.6,M,47.9,M,,*75 }
{ Id: 'A1', pm25: 21.00, pm10: 32.00, temp: 2.00, hum: 13.00, atm: 249.00 , loc: $GNGGA,163609.000,4900.5119,N,00825.4403,E,1,3,3.46,53.7,M,47.9,M,,*7D }
{ Id: 'A1', pm25: 20.00, pm10: 32.00, temp: 7.00, hum: 11.00, atm: 250.00 , loc: $GNGGA,163620.000,4900.5063,N,00825.4733,E,6,2,99.99,53.6,M,47.9,M,,*4C }
